"BehaviorSpace results (NetLogo 3D 6.1.0)"
"MacrophageDifferentiationModel.nlogo3d"
"NinaExploInAbsenceOfMonocytes"
"07/23/2020 13:58:51:885 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-72","72","-72","72"
"[run number]","gui-death_rate","[step]","getViability","getRemainingCellRatio","getSeed"
"26","1.009","131","57.879999999999995","100","910"
"25","1.008","142","59.599999999999994","100","75"
"28","1.009","110","69.24000000000001","100","28"
"27","1.009","128","59.52","100","675"
"26","1.009","132","57.28","100","910"
"25","1.008","143","59.160000000000004","100","75"
"27","1.009","129","59.08","100","675"
"28","1.009","111","68.75999999999999","100","28"
"26","1.009","133","56.96","100","910"
"25","1.008","144","58.2","100","75"
"28","1.009","112","68","100","28"
"27","1.009","130","58.6","100","675"
"25","1.008","145","57.72","100","75"
"26","1.009","134","56.480000000000004","100","910"
"28","1.009","113","67.4","100","28"
"27","1.009","131","58.12","100","675"
"26","1.009","135","55.96","100","910"
"28","1.009","114","66.6","100","28"
"25","1.008","146","57.32","100","75"
"27","1.009","132","57.56","100","675"
"25","1.008","147","56.68","100","75"
"28","1.009","115","66.16","100","28"
"26","1.009","136","55.44","100","910"
"27","1.009","133","56.84","100","675"
"28","1.009","116","65.24","100","28"
"25","1.008","148","56.080000000000005","100","75"
"26","1.009","137","54.92","100","910"
"27","1.009","134","56.36","100","675"
"26","1.009","138","54.6","100","910"
"25","1.008","149","55.72","100","75"
"27","1.009","135","55.88","100","675"
"28","1.009","117","64.75999999999999","100","28"
"26","1.009","139","54.24","100","910"
"27","1.009","136","55.36","100","675"
"28","1.009","118","64.36","100","28"
"25","1.008","150","55.480000000000004","100","75"
"26","1.009","140","53.88","100","910"
"27","1.009","137","54.84","100","675"
"25","1.008","151","55.08","100","75"
"28","1.009","119","63.879999999999995","100","28"
"26","1.009","141","53.36","100","910"
"27","1.009","138","54.44","100","675"
"25","1.008","152","54.76","100","75"
"28","1.009","120","63.440000000000005","100","28"
"27","1.009","139","54.120000000000005","100","675"
"26","1.009","142","53","100","910"
"25","1.008","153","54.52","100","75"
"28","1.009","121","63.2","100","28"
"26","1.009","143","52.44","100","910"
"27","1.009","140","53.839999999999996","100","675"
"25","1.008","154","54.08","100","75"
"28","1.009","122","62.4","100","28"
"26","1.009","144","52.160000000000004","100","910"
"27","1.009","141","53","100","675"
"25","1.008","155","53.64","100","75"
"28","1.009","123","61.96","100","28"
"26","1.009","145","51.519999999999996","100","910"
"27","1.009","142","52.36","100","675"
"25","1.008","156","53.4","100","75"
"28","1.009","124","61.36","100","28"
"26","1.009","146","51.04","100","910"
"27","1.009","143","51.76","100","675"
"25","1.008","157","52.800000000000004","100","75"
"28","1.009","125","60.8","100","28"
"26","1.009","147","50.56","100","910"
"25","1.008","158","52.08","100","75"
"27","1.009","144","51.4","100","675"
"28","1.009","126","60.24","100","28"
"26","1.009","148","50","100","910"
"25","1.008","159","51.879999999999995","100","75"
"27","1.009","145","50.76","100","675"
"28","1.009","127","59.839999999999996","100","28"
"26","1.009","149","49.56","100","910"
"25","1.008","160","51.64","100","75"
"27","1.009","146","50.440000000000005","100","675"
"28","1.009","128","59.68","100","28"
"26","1.009","150","49.08","100","910"
"25","1.008","161","51.28","100","75"
"27","1.009","147","49.88","100","675"
"28","1.009","129","59","100","28"
"26","1.009","151","48.64000000000001","100","910"
"25","1.008","162","51.08","100","75"
"27","1.009","148","49.36000000000001","100","675"
"28","1.009","130","58.44","100","28"
"26","1.009","152","48.040000000000006","100","910"
"25","1.008","163","50.72","100","75"
"27","1.009","149","49.03999999999999","100","675"
"28","1.009","131","57.879999999999995","100","28"
"26","1.009","153","47.84","100","910"
"25","1.008","164","50.24","100","75"
"27","1.009","150","48.64000000000001","100","675"
"28","1.009","132","57.36","100","28"
"26","1.009","154","47.440000000000005","100","910"
"25","1.008","165","49.96000000000001","100","75"
"27","1.009","151","48.12","100","675"
"28","1.009","133","56.84","100","28"
"26","1.009","155","47.08","100","910"
"25","1.008","166","49.56","100","75"
"27","1.009","152","47.760000000000005","100","675"
"28","1.009","134","56.24","100","28"
"26","1.009","156","46.88","100","910"
"25","1.008","167","49.160000000000004","100","75"
"27","1.009","153","47.28","100","675"
"28","1.009","135","55.6","100","28"
"26","1.009","157","46.36","100","910"
"25","1.008","168","48.72","100","75"
"27","1.009","154","46.919999999999995","100","675"
"26","1.009","158","46.08","100","910"
"28","1.009","136","55.16","100","28"
"25","1.008","169","48.31999999999999","100","75"
"27","1.009","155","46.440000000000005","100","675"
"26","1.009","159","45.64","100","910"
"25","1.008","170","48.040000000000006","100","75"
"28","1.009","137","54.76","100","28"
"27","1.009","156","46","100","675"
"26","1.009","160","45.4","100","910"
"25","1.008","171","47.56","100","75"
"28","1.009","138","54.28","100","28"
"27","1.009","157","45.32000000000001","100","675"
"26","1.009","161","44.92","100","910"
"25","1.008","172","47.199999999999996","100","75"
"28","1.009","139","53.8","100","28"
"27","1.009","158","44.84","100","675"
"26","1.009","162","44.599999999999994","100","910"
"25","1.008","173","46.84","100","75"
"28","1.009","140","53.4","100","28"
"27","1.009","159","44.32000000000001","100","675"
"26","1.009","163","44.16","100","910"
"25","1.008","174","46.56","100","75"
"28","1.009","141","53","100","28"
"27","1.009","160","44.16","100","675"
"26","1.009","164","43.92","100","910"
"25","1.008","175","46.28","100","75"
"27","1.009","161","43.879999999999995","100","675"
"28","1.009","142","52.36","100","28"
"26","1.009","165","43.64","100","910"
"25","1.008","176","46.040000000000006","100","75"
"27","1.009","162","43.36","100","675"
"28","1.009","143","51.84","100","28"
"26","1.009","166","43.32","100","910"
"25","1.008","177","45.52","100","75"
"27","1.009","163","43.120000000000005","100","675"
"28","1.009","144","51.68","100","28"
"26","1.009","167","42.92","100","910"
"25","1.008","178","45.16","100","75"
"27","1.009","164","42.72","100","675"
"28","1.009","145","50.84","100","28"
"26","1.009","168","42.559999999999995","100","910"
"25","1.008","179","44.92","100","75"
"27","1.009","165","42.48","100","675"
"28","1.009","146","50.480000000000004","100","28"
"26","1.009","169","42.32","100","910"
"25","1.008","180","44.440000000000005","100","75"
"27","1.009","166","42.08","100","675"
"28","1.009","147","50.16","100","28"
"26","1.009","170","41.839999999999996","100","910"
"25","1.008","181","44.120000000000005","100","75"
"27","1.009","167","41.6","100","675"
"28","1.009","148","49.919999999999995","100","28"
"26","1.009","171","41.48","100","910"
"25","1.008","182","43.879999999999995","100","75"
"27","1.009","168","41.2","100","675"
"26","1.009","172","41.16","100","910"
"28","1.009","149","49.36000000000001","100","28"
"25","1.008","183","43.400000000000006","100","75"
"27","1.009","169","40.68000000000001","100","675"
"26","1.009","173","40.68000000000001","100","910"
"28","1.009","150","48.72","100","28"
"25","1.008","184","43.04","100","75"
"26","1.009","174","40.2","100","910"
"27","1.009","170","40.36","100","675"
"28","1.009","151","48.4","100","28"
"25","1.008","185","42.84","100","75"
"26","1.009","175","39.76","100","910"
"27","1.009","171","40","100","675"
"28","1.009","152","48.040000000000006","100","28"
"25","1.008","186","42.400000000000006","100","75"
"27","1.009","172","39.76","100","675"
"26","1.009","176","39.16","100","910"
"28","1.009","153","47.440000000000005","100","28"
"25","1.008","187","42.00000000000001","100","75"
"26","1.009","177","38.88","100","910"
"27","1.009","173","39.4","100","675"
"25","1.008","188","41.64","100","75"
"28","1.009","154","46.760000000000005","100","28"
"26","1.009","178","38.56","100","910"
"27","1.009","174","39","100","675"
"25","1.008","189","41.120000000000005","100","75"
"28","1.009","155","46.199999999999996","100","28"
"26","1.009","179","38.12","100","910"
"27","1.009","175","38.68000000000001","100","675"
"25","1.008","190","40.88","100","75"
"28","1.009","156","45.879999999999995","100","28"
"26","1.009","180","37.839999999999996","100","910"
"27","1.009","176","38.28","100","675"
"25","1.008","191","40.559999999999995","100","75"
"28","1.009","157","45.52","100","28"
"26","1.009","181","37.620192307692314","99.83999999999999","910"
"27","1.009","177","37.92","100","675"
"25","1.008","192","40","100","75"
"28","1.009","158","45.120000000000005","100","28"
"26","1.009","182","37.409200968523","99.11999999999999","910"
"27","1.009","178","37.72","100","675"
"25","1.008","193","39.68000000000001","100","75"
"28","1.009","159","44.76","100","28"
"26","1.009","183","37.25091500610004","98.36","910"
"27","1.009","179","37.36000000000001","100","675"
"25","1.008","194","39.32","100","75"
"28","1.009","160","44.199999999999996","100","28"
"26","1.009","184","37.21881390593047","97.8","910"
"27","1.009","180","37.08","100","675"
"25","1.008","195","38.959999999999994","100","75"
"28","1.009","161","43.68","100","28"
"26","1.009","185","37.15577476366626","97.32","910"
"27","1.009","181","36.9983948635634","99.68","675"
"25","1.008","196","38.800000000000004","100","75"
"28","1.009","162","43.2","100","28"
"26","1.009","186","37.021630615640596","96.16","910"
"27","1.009","182","36.93803159173754","98.76","675"
"25","1.008","197","38.4","100","75"
"28","1.009","163","42.800000000000004","100","28"
"26","1.009","187","36.959260814783704","95.24000000000001","910"
"27","1.009","183","37.034002458009006","97.64","675"
"25","1.008","198","38.080000000000005","100","75"
"28","1.009","164","42.44","100","28"
"26","1.009","188","37.05111956062527","94.67999999999999","910"
"27","1.009","184","37.092110698058654","96.84","675"
"25","1.008","199","37.72","100","75"
"28","1.009","165","42.00000000000001","100","28"
"26","1.009","189","37.000849617672046","94.16","910"
"27","1.009","185","37.11899791231733","95.8","675"
"25","1.008","200","37.44","100","75"
"28","1.009","166","41.64","100","28"
"26","1.009","190","37.16852010265184","93.52000000000001","910"
"27","1.009","186","36.96383515559294","95.12","675"
"25","1.008","201","37.08","100","75"
"28","1.009","167","41.279999999999994","100","28"
"26","1.009","191","37.27351164797239","92.72","910"
"27","1.009","187","37.13437897414159","94.36","675"
"25","1.008","202","36.8","100","75"
"28","1.009","168","40.800000000000004","100","28"
"26","1.009","192","37.20121686223381","92.04","910"
"25","1.008","203","36.4","100","75"
"27","1.009","188","37.081545064377686","93.2","675"
"28","1.009","169","40.52","100","28"
"26","1.009","193","37.13283647523016","91.24","910"
"25","1.008","204","36.385639370713996","99.16","75"
"27","1.009","189","36.97624190064794","92.60000000000001","675"
"26","1.009","194","37.21854304635761","90.60000000000001","910"
"28","1.009","170","40.2","100","28"
"25","1.008","205","36.16761594792515","98.32","75"
"27","1.009","190","37.15656345399041","91.72","675"
"26","1.009","195","37.154326494201605","89.68","910"
"28","1.009","171","39.839999999999996","100","28"
"25","1.008","206","36.300246103363406","97.52","75"
"27","1.009","191","37.03378674857394","91.16","675"
"26","1.009","196","37.11201079622132","88.92","910"
"28","1.009","172","39.6","100","28"
"25","1.008","207","36.46134766432411","96.76","75"
"27","1.009","192","36.948853615520285","90.72","675"
"26","1.009","197","37.346660608814176","88.03999999999999","910"
"28","1.009","173","39.080000000000005","100","28"
"25","1.008","208","36.515214672780324","95.96000000000001","75"
"27","1.009","193","36.72291296625222","90.08","675"
"26","1.009","198","37.48277446026642","87.08","910"
"28","1.009","174","38.75999999999999","100","28"
"25","1.008","209","36.57407407407407","95.04","75"
"27","1.009","194","36.611533303531516","89.48","675"
"26","1.009","199","37.52892179546507","86.44","910"
"28","1.009","175","38.239999999999995","100","28"
"25","1.008","210","36.71477079796265","94.24","75"
"27","1.009","195","36.306306306306304","88.8","675"
"26","1.009","200","37.488328664799255","85.68","910"
"27","1.009","196","36.28519527702089","88.08","675"
"25","1.008","211","36.675235646958015","93.36","75"
"28","1.009","176","37.72","100","28"
"26","1.009","201","37.411764705882355","85","910"
"27","1.009","197","36.26373626373627","87.36","675"
"25","1.008","212","36.86036426712923","92.24","75"
"28","1.009","177","37.160000000000004","100","28"
"26","1.009","202","37.36367946894262","84.36","910"
"25","1.008","213","37.01754385964912","91.2","75"
"27","1.009","198","36.111111111111114","86.4","675"
"28","1.009","178","36.919999999999995","100","28"
"26","1.009","203","37.3621103117506","83.39999999999999","910"
"27","1.009","199","36.13953488372093","86","675"
"25","1.008","214","36.99779249448124","90.60000000000001","75"
"28","1.009","179","36.63999999999999","100","28"
"26","1.009","204","37.354651162790695","82.56","910"
"27","1.009","200","36.15023474178404","85.2","675"
"25","1.008","215","36.949755446865275","89.96","75"
"28","1.009","180","36.24000000000001","100","28"
"26","1.009","205","37.29227761485826","81.84","910"
"27","1.009","201","36.14001892147588","84.56","675"
"25","1.008","216","37.00716845878136","89.28","75"
"28","1.009","181","36.053054662379424","99.52","28"
"29","1.009","0","94","100","1189"
"26","1.009","206","37.14144411473789","80.88","910"
"27","1.009","202","36.07805806758686","84.04","675"
"28","1.009","182","36.01780655605018","98.83999999999999","28"
"29","1.009","1","94","100","1189"
"26","1.009","207","37.294058911632554","80.12","910"
"27","1.009","203","36.196911196911195","82.88","675"
"28","1.009","183","36.211129296235676","97.76","28"
"29","1.009","2","94","100","1189"
"26","1.009","208","37.380352644836265","79.4","910"
"27","1.009","204","36.23046875","81.92","675"
"28","1.009","184","36.258278145695364","96.64","28"
"29","1.009","3","94","100","1189"
"26","1.009","209","37.26487036095577","78.68","910"
"27","1.009","205","36.153467781603545","81.32000000000001","675"
"28","1.009","185","36.2876254180602","95.67999999999999","28"
"29","1.009","4","94","100","1189"
"26","1.009","210","37.03324808184143","78.2","910"
"27","1.009","206","36.05341246290801","80.88","675"
"28","1.009","186","36.122792262405376","95.12","28"
"29","1.009","5","94","100","1189"
"26","1.009","211","37.254901960784316","77.52","910"
"27","1.009","207","35.896155766350475","80.12","675"
"28","1.009","187","36.094674556213015","94.64","28"
"26","1.009","212","37.208095485210166","77.08","910"
"29","1.009","6","94","100","1189"
"27","1.009","208","35.993975903614455","79.67999999999999","675"
"28","1.009","188","36.088623775031955","93.88","28"
"26","1.009","213","37.22513089005236","76.4","910"
"29","1.009","7","94","100","1189"
"27","1.009","209","36.06889564336373","78.96","675"
"26","1.009","214","37.058513442277274","75.88000000000001","910"
"28","1.009","189","36.344086021505376","93","28"
"29","1.009","8","94","100","1189"
"27","1.009","210","36.04294478527608","78.24","675"
"26","1.009","215","36.9287991498406","75.28","910"
"28","1.009","190","36.28892733564014","92.47999999999999","28"
"29","1.009","9","94","100","1189"
"27","1.009","211","36.17131062951496","77.52","675"
"26","1.009","216","36.94951664876477","74.48","910"
"28","1.009","191","36.419213973799124","91.60000000000001","28"
"29","1.009","10","94","100","1189"
"27","1.009","212","36.278586278586275","76.96","675"
"30","1.009","0","94","100","150"
"28","1.009","192","36.3317244405441","91.16","28"
"29","1.009","11","94","100","1189"
"27","1.009","213","36.182485579444155","76.28","675"
"30","1.009","1","94","100","150"
"28","1.009","193","36.403897254207266","90.32","28"
"29","1.009","12","94","100","1189"
"27","1.009","214","36.16684266103485","75.76","675"
"30","1.009","2","94","100","150"
"28","1.009","194","36.31484794275492","89.44","28"
"27","1.009","215","36.15548455804047","75.12","675"
"29","1.009","13","94","100","1189"
"30","1.009","3","94","100","150"
"28","1.009","195","36.3431151241535","88.6","28"
"27","1.009","216","35.90568060021437","74.64","675"
"29","1.009","14","94","100","1189"
"30","1.009","4","94","100","150"
"31","1.01","0","94","100","775"
"28","1.009","196","36.338797814207645","87.83999999999999","28"
"30","1.009","5","94","100","150"
"29","1.009","15","94","100","1189"
"31","1.01","1","94","100","775"
"28","1.009","197","36.501377410468315","87.12","28"
"30","1.009","6","94","100","150"
"29","1.009","16","94","100","1189"
"31","1.01","2","94","100","775"
"28","1.009","198","36.692986530422665","86.11999999999999","28"
"29","1.009","17","94","100","1189"
"30","1.009","7","94","100","150"
"31","1.01","3","94","100","775"
"28","1.009","199","36.77298311444653","85.28","28"
"30","1.009","8","94","100","150"
"29","1.009","18","94","100","1189"
"31","1.01","4","94","100","775"
"28","1.009","200","36.86200378071833","84.64","28"
"30","1.009","9","94","100","150"
"29","1.009","19","94","100","1189"
"31","1.01","5","94","100","775"
"28","1.009","201","36.77450047573739","84.08","28"
"30","1.009","10","94","100","150"
"29","1.009","20","94","100","1189"
"31","1.01","6","94","100","775"
"28","1.009","202","36.90533397405093","83.24000000000001","28"
"30","1.009","11","94","100","150"
"29","1.009","21","94","100","1189"
"31","1.01","7","94","100","775"
"28","1.009","203","36.85230024213075","82.6","28"
"30","1.009","12","94","100","150"
"29","1.009","22","94","100","1189"
"31","1.01","8","94","100","775"
"28","1.009","204","36.926829268292686","82","28"
"30","1.009","13","94","100","150"
"29","1.009","23","94","100","1189"
"31","1.01","9","94","100","775"
"28","1.009","205","37.0187561697927","81.04","28"
"30","1.009","14","94","100","150"
"29","1.009","24","94","100","1189"
"31","1.01","10","94","100","775"
"28","1.009","206","37.150000000000006","80","28"
"30","1.009","15","94","100","150"
"29","1.009","25","94","100","1189"
"31","1.01","11","94","100","775"
"30","1.009","16","94","100","150"
"28","1.009","207","37.20343260979303","79.24","28"
"29","1.009","26","94","100","1189"
"31","1.01","12","94","100","775"
"30","1.009","17","94","100","150"
"28","1.009","208","37.3855544252289","78.64","28"
"29","1.009","27","94","100","1189"
"31","1.01","13","94","100","775"
"28","1.009","209","37.429595494111624","78.12","28"
"30","1.009","18","94","100","150"
"29","1.009","28","94","100","1189"
"31","1.01","14","94","100","775"
"28","1.009","210","37.577639751552795","77.28","28"
"30","1.009","19","94","100","150"
"29","1.009","29","94","100","1189"
"31","1.01","15","94","100","775"
"28","1.009","211","37.46729461015176","76.44","28"
"30","1.009","20","94","100","150"
"29","1.009","30","94","100","1189"
"31","1.01","16","94","100","775"
"28","1.009","212","37.473572938689216","75.68","28"
"30","1.009","21","94","100","150"
"29","1.009","31","94","100","1189"
"31","1.01","17","94","100","775"
"28","1.009","213","37.27465535524921","75.44","28"
"30","1.009","22","94","100","150"
"29","1.009","32","94","100","1189"
"31","1.01","18","94","100","775"
"28","1.009","214","37.39316239316239","74.88","28"
"30","1.009","23","94","100","150"
"29","1.009","33","94","100","1189"
"31","1.01","19","94","100","775"
"28","1.009","215","37.39224137931034","74.24","28"
"30","1.009","24","94","100","150"
"29","1.009","34","94","100","1189"
"31","1.01","20","94","100","775"
"28","1.009","216","37.5","73.6","28"
"30","1.009","25","94","100","150"
"29","1.009","35","94","100","1189"
"32","1.01","0","94","100","1024"
"31","1.01","21","94","100","775"
"30","1.009","26","94","100","150"
"29","1.009","36","94","100","1189"
"32","1.01","1","94","100","1024"
"31","1.01","22","94","100","775"
"30","1.009","27","94","100","150"
"29","1.009","37","94","100","1189"
"31","1.01","23","94","100","775"
"32","1.01","2","94","100","1024"
"30","1.009","28","94","100","150"
"29","1.009","38","94","100","1189"
"32","1.01","3","94","100","1024"
"31","1.01","24","94","100","775"
"30","1.009","29","94","100","150"
"29","1.009","39","94","100","1189"
"32","1.01","4","94","100","1024"
"31","1.01","25","94","100","775"
"30","1.009","30","94","100","150"
"29","1.009","40","94","100","1189"
"32","1.01","5","94","100","1024"
"31","1.01","26","94","100","775"
"30","1.009","31","94","100","150"
"29","1.009","41","94","100","1189"
"32","1.01","6","94","100","1024"
"31","1.01","27","94","100","775"
"29","1.009","42","94","100","1189"
"30","1.009","32","94","100","150"
"32","1.01","7","94","100","1024"
"31","1.01","28","94","100","775"
"29","1.009","43","94","100","1189"
"30","1.009","33","94","100","150"
"32","1.01","8","94","100","1024"
"31","1.01","29","94","100","775"
"29","1.009","44","94","100","1189"
"30","1.009","34","94","100","150"
"32","1.01","9","94","100","1024"
"31","1.01","30","94","100","775"
"29","1.009","45","94","100","1189"
"30","1.009","35","94","100","150"
"32","1.01","10","94","100","1024"
"31","1.01","31","94","100","775"
"29","1.009","46","94","100","1189"
"30","1.009","36","94","100","150"
"32","1.01","11","94","100","1024"
"31","1.01","32","94","100","775"
"29","1.009","47","94","100","1189"
"30","1.009","37","94","100","150"
"31","1.01","33","94","100","775"
"32","1.01","12","94","100","1024"
"29","1.009","48","94","100","1189"
"30","1.009","38","94","100","150"
"31","1.01","34","94","100","775"
"32","1.01","13","94","100","1024"
"29","1.009","49","94","100","1189"
"30","1.009","39","94","100","150"
"31","1.01","35","94","100","775"
"32","1.01","14","94","100","1024"
"30","1.009","40","94","100","150"
"29","1.009","50","94","100","1189"
"31","1.01","36","94","100","775"
"32","1.01","15","94","100","1024"
"30","1.009","41","94","100","150"
"29","1.009","51","94","100","1189"
"31","1.01","37","94","100","775"
"32","1.01","16","94","100","1024"
"30","1.009","42","94","100","150"
"29","1.009","52","94","100","1189"
"31","1.01","38","94","100","775"
"32","1.01","17","94","100","1024"
"30","1.009","43","94","100","150"
"29","1.009","53","94","100","1189"
"31","1.01","39","94","100","775"
"32","1.01","18","94","100","1024"
"30","1.009","44","94","100","150"
"29","1.009","54","94","100","1189"
"31","1.01","40","94","100","775"
"32","1.01","19","94","100","1024"
"30","1.009","45","94","100","150"
"29","1.009","55","94","100","1189"
"31","1.01","41","94","100","775"
"32","1.01","20","94","100","1024"
"30","1.009","46","94","100","150"
"29","1.009","56","94","100","1189"
"31","1.01","42","94","100","775"
"32","1.01","21","94","100","1024"
"30","1.009","47","94","100","150"
"29","1.009","57","94","100","1189"
"31","1.01","43","94","100","775"
"32","1.01","22","94","100","1024"
"29","1.009","58","94","100","1189"
"30","1.009","48","94","100","150"
"31","1.01","44","94","100","775"
"32","1.01","23","94","100","1024"
"30","1.009","49","94","100","150"
"29","1.009","59","94","100","1189"
"31","1.01","45","94","100","775"
"32","1.01","24","94","100","1024"
"29","1.009","60","94","100","1189"
"30","1.009","50","94","100","150"
"31","1.01","46","94","100","775"
"32","1.01","25","94","100","1024"
"29","1.009","61","94","100","1189"
"30","1.009","51","94","100","150"
"31","1.01","47","94","100","775"
"32","1.01","26","94","100","1024"
"29","1.009","62","94","100","1189"
"30","1.009","52","94","100","150"
"31","1.01","48","94","100","775"
"32","1.01","27","94","100","1024"
"29","1.009","63","94","100","1189"
"30","1.009","53","94","100","150"
"31","1.01","49","94","100","775"
"32","1.01","28","94","100","1024"
"29","1.009","64","94","100","1189"
"30","1.009","54","94","100","150"
"31","1.01","50","94","100","775"
"32","1.01","29","94","100","1024"
"29","1.009","65","94","100","1189"
"30","1.009","55","94","100","150"
"31","1.01","51","94","100","775"
"32","1.01","30","94","100","1024"
"29","1.009","66","94","100","1189"
"30","1.009","56","94","100","150"
"31","1.01","52","94","100","775"
"32","1.01","31","94","100","1024"
"29","1.009","67","94","100","1189"
"30","1.009","57","94","100","150"
"31","1.01","53","94","100","775"
"32","1.01","32","94","100","1024"
"29","1.009","68","94","100","1189"
"30","1.009","58","94","100","150"
"31","1.01","54","94","100","775"
"32","1.01","33","94","100","1024"
"29","1.009","69","94","100","1189"
"30","1.009","59","94","100","150"
"31","1.01","55","94","100","775"
"32","1.01","34","94","100","1024"
"29","1.009","70","94","100","1189"
"30","1.009","60","94","100","150"
"31","1.01","56","94","100","775"
"32","1.01","35","94","100","1024"
"29","1.009","71","94","100","1189"
"30","1.009","61","94","100","150"
"31","1.01","57","94","100","775"
"32","1.01","36","94","100","1024"
"30","1.009","62","94","100","150"
"29","1.009","72","94","100","1189"
"31","1.01","58","94","100","775"
"32","1.01","37","94","100","1024"
"29","1.009","73","94","100","1189"
"30","1.009","63","94","100","150"
"31","1.01","59","94","100","775"
"32","1.01","38","94","100","1024"
"29","1.009","74","94","100","1189"
"30","1.009","64","94","100","150"
"31","1.01","60","94","100","775"
"32","1.01","39","94","100","1024"
"29","1.009","75","94","100","1189"
"30","1.009","65","94","100","150"
"31","1.01","61","94","100","775"
"32","1.01","40","94","100","1024"
"30","1.009","66","94","100","150"
"29","1.009","76","94","100","1189"
"31","1.01","62","94","100","775"
"32","1.01","41","94","100","1024"
"29","1.009","77","94","100","1189"
"30","1.009","67","94","100","150"
"31","1.01","63","94","100","775"
"32","1.01","42","94","100","1024"
"29","1.009","78","93.6","100","1189"
"30","1.009","68","94","100","150"
"31","1.01","64","94","100","775"
"32","1.01","43","94","100","1024"
"29","1.009","79","92.96","100","1189"
"30","1.009","69","94","100","150"
"31","1.01","65","94","100","775"
"32","1.01","44","94","100","1024"
"29","1.009","80","92.24","100","1189"
"30","1.009","70","94","100","150"
"31","1.01","66","94","100","775"
"32","1.01","45","94","100","1024"
"29","1.009","81","90.92","100","1189"
"30","1.009","71","94","100","150"
"31","1.01","67","94","100","775"
"32","1.01","46","94","100","1024"
"29","1.009","82","90.2","100","1189"
"30","1.009","72","94","100","150"
"31","1.01","68","94","100","775"
"32","1.01","47","94","100","1024"
"29","1.009","83","89.6","100","1189"
"30","1.009","73","94","100","150"
"31","1.01","69","94","100","775"
"32","1.01","48","94","100","1024"
"29","1.009","84","88.52","100","1189"
"30","1.009","74","94","100","150"
"31","1.01","70","93.48","100","775"
"32","1.01","49","94","100","1024"
"29","1.009","85","88.16","100","1189"
"30","1.009","75","94","100","150"
"31","1.01","71","92.36","100","775"
"32","1.01","50","94","100","1024"
"29","1.009","86","87.24","100","1189"
"30","1.009","76","94","100","150"
"31","1.01","72","91.32","100","775"
"32","1.01","51","94","100","1024"
"29","1.009","87","86.67999999999999","100","1189"
"30","1.009","77","94","100","150"
"31","1.01","73","90.16","100","775"
"32","1.01","52","94","100","1024"
"30","1.009","78","93.72","100","150"
"29","1.009","88","85.8","100","1189"
"31","1.01","74","89.52","100","775"
"32","1.01","53","94","100","1024"
"30","1.009","79","93.16","100","150"
"29","1.009","89","85.32","100","1189"
"31","1.01","75","88.6","100","775"
"32","1.01","54","94","100","1024"
"30","1.009","80","92.28","100","150"
"29","1.009","90","84.48","100","1189"
"31","1.01","76","87.84","100","775"
"32","1.01","55","94","100","1024"
"29","1.009","91","83.72","100","1189"
"30","1.009","81","91.24","100","150"
"31","1.01","77","86.56","100","775"
"32","1.01","56","94","100","1024"
"30","1.009","82","90.52","100","150"
"29","1.009","92","83.28","100","1189"
"31","1.01","78","85.84","100","775"
"32","1.01","57","94","100","1024"
"30","1.009","83","89.48","100","150"
"29","1.009","93","82.24","100","1189"
"31","1.01","79","84.88","100","775"
"32","1.01","58","94","100","1024"
"29","1.009","94","81.64","100","1189"
"30","1.009","84","88.84","100","150"
"32","1.01","59","94","100","1024"
"31","1.01","80","83.47999999999999","100","775"
"30","1.009","85","88.4","100","150"
"29","1.009","95","80.6","100","1189"
"31","1.01","81","82.44","100","775"
"32","1.01","60","94","100","1024"
"30","1.009","86","87.36","100","150"
"29","1.009","96","79.92","100","1189"
"31","1.01","82","81.68","100","775"
"32","1.01","61","94","100","1024"
"30","1.009","87","86.92","100","150"
"29","1.009","97","79.03999999999999","100","1189"
"32","1.01","62","94","100","1024"
"31","1.01","83","80.8","100","775"
"29","1.009","98","78.52","100","1189"
"30","1.009","88","86.08","100","150"
"32","1.01","63","94","100","1024"
"31","1.01","84","79.64","100","775"
"29","1.009","99","77.88","100","1189"
"30","1.009","89","85.36","100","150"
"32","1.01","64","94","100","1024"
"31","1.01","85","78.75999999999999","100","775"
"29","1.009","100","77.48","100","1189"
"30","1.009","90","84.56","100","150"
"31","1.01","86","77.96","100","775"
"32","1.01","65","94","100","1024"
"30","1.009","91","83.88","100","150"
"29","1.009","101","76.84","100","1189"
"32","1.01","66","94","100","1024"
"31","1.01","87","77.36","100","775"
"30","1.009","92","83.12","100","150"
"29","1.009","102","76.12","100","1189"
"32","1.01","67","94","100","1024"
"31","1.01","88","76.68","100","775"
"30","1.009","93","82.24","100","150"
"29","1.009","103","75.2","100","1189"
"31","1.01","89","75.92","100","775"
"32","1.01","68","94","100","1024"
"30","1.009","94","81.44","100","150"
"29","1.009","104","74.44","100","1189"
"32","1.01","69","94","100","1024"
"31","1.01","90","75.08","100","775"
"29","1.009","105","73.72","100","1189"
"30","1.009","95","80.4","100","150"
"31","1.01","91","74.24000000000001","100","775"
"32","1.01","70","93.68","100","1024"
"30","1.009","96","79.52","100","150"
"29","1.009","106","73.12","100","1189"
"31","1.01","92","73.52000000000001","100","775"
"32","1.01","71","92.56","100","1024"
"30","1.009","97","78.72","100","150"
"29","1.009","107","72.44","100","1189"
