"BehaviorSpace results (NetLogo 3D 6.1.0)"
"MacrophageDifferentiationModel.nlogo3d"
"NinaExploInAbsenceOfMonocytes"
"06/30/2020 09:10:32:547 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-72","72","-72","72"
"[run number]","gui-LateApoThreshold","gui-apoptosisDuration","gui-disintegrationDuration","gui-death_rate","gui-alpha","[step]","getViability","getRemainingCellRatio"
"10","48","24","10000","1.007","3","51","100","94"
"8","48","24","10000","1.007","2","312","100","93.52000000000001"
"9","48","24","10000","1.007","2","61","100","94"
"12","48","24","10000","1.007","3","0","94","100"
"11","48","24","10000","1.007","3","2","95.80105992662047","98.11999999999999"
"10","48","24","10000","1.007","3","52","100","94"
"9","48","24","10000","1.007","2","62","100","94"
"12","48","24","10000","1.007","3","1","95.10319708619991","98.83999999999999"
"11","48","24","10000","1.007","3","3","96.70781893004116","97.2"
"10","48","24","10000","1.007","3","53","100","94"
"12","48","24","10000","1.007","3","2","95.80105992662047","98.11999999999999"
"9","48","24","10000","1.007","2","63","100","94"
"11","48","24","10000","1.007","3","4","97.5103734439834","96.39999999999999"
"10","48","24","10000","1.007","3","54","100","94"
"12","48","24","10000","1.007","3","3","96.70781893004116","97.2"
"9","48","24","10000","1.007","2","64","100","94"
"11","48","24","10000","1.007","3","5","97.95748228428512","95.96000000000001"
"10","48","24","10000","1.007","3","55","100","94"
"9","48","24","10000","1.007","2","65","100","94"
"12","48","24","10000","1.007","3","4","97.5103734439834","96.39999999999999"
"10","48","24","10000","1.007","3","56","100","94"
"11","48","24","10000","1.007","3","6","98.36751778987023","95.56"
"9","48","24","10000","1.007","2","66","100","94"
"12","48","24","10000","1.007","3","5","97.95748228428512","95.96000000000001"
"10","48","24","10000","1.007","3","57","100","94"
"11","48","24","10000","1.007","3","7","98.73949579831933","95.19999999999999"
"9","48","24","10000","1.007","2","67","100","94"
"12","48","24","10000","1.007","3","6","98.36751778987023","95.56"
"10","48","24","10000","1.007","3","58","100","94"
"11","48","24","10000","1.007","3","8","98.98904802021904","94.96"
"9","48","24","10000","1.007","2","68","100","94"
"12","48","24","10000","1.007","3","7","98.73949579831933","95.19999999999999"
"10","48","24","10000","1.007","3","59","100","94"
"11","48","24","10000","1.007","3","9","99.23986486486487","94.72"
"9","48","24","10000","1.007","2","69","100","94"
"10","48","24","10000","1.007","3","60","100","94"
"12","48","24","10000","1.007","3","8","98.98904802021904","94.96"
"11","48","24","10000","1.007","3","10","99.49195596951736","94.48"
"10","48","24","10000","1.007","3","61","100","94"
"9","48","24","10000","1.007","2","70","100","94"
"12","48","24","10000","1.007","3","9","99.23986486486487","94.72"
"11","48","24","10000","1.007","3","11","99.61848240779992","94.36"
"10","48","24","10000","1.007","3","62","100","94"
"9","48","24","10000","1.007","2","71","100","94"
"12","48","24","10000","1.007","3","10","99.49195596951736","94.48"
"11","48","24","10000","1.007","3","12","99.61848240779992","94.36"
"10","48","24","10000","1.007","3","63","100","94"
"9","48","24","10000","1.007","2","72","100","94"
"12","48","24","10000","1.007","3","11","99.61848240779992","94.36"
"11","48","24","10000","1.007","3","13","99.7453310696095","94.24"
"10","48","24","10000","1.007","3","64","100","94"
"9","48","24","10000","1.007","2","73","100","94"
"12","48","24","10000","1.007","3","12","99.61848240779992","94.36"
"11","48","24","10000","1.007","3","14","99.78768577494692","94.19999999999999"
"10","48","24","10000","1.007","3","65","100","94"
"9","48","24","10000","1.007","2","74","100","94"
"12","48","24","10000","1.007","3","13","99.7453310696095","94.24"
"11","48","24","10000","1.007","3","15","99.83007646559048","94.16"
"10","48","24","10000","1.007","3","66","100","94"
"9","48","24","10000","1.007","2","75","100","94"
"12","48","24","10000","1.007","3","14","99.78768577494692","94.19999999999999"
"11","48","24","10000","1.007","3","16","99.83007646559048","94.16"
"10","48","24","10000","1.007","3","67","100","94"
"9","48","24","10000","1.007","2","76","100","94"
"12","48","24","10000","1.007","3","15","99.83007646559048","94.16"
"11","48","24","10000","1.007","3","17","99.87250318742032","94.12"
"10","48","24","10000","1.007","3","68","100","94"
"12","48","24","10000","1.007","3","16","99.83007646559048","94.16"
"9","48","24","10000","1.007","2","77","100","94"
"11","48","24","10000","1.007","3","18","99.87250318742032","94.12"
"10","48","24","10000","1.007","3","69","100","94"
"12","48","24","10000","1.007","3","17","99.87250318742032","94.12"
"9","48","24","10000","1.007","2","78","100","94"
"11","48","24","10000","1.007","3","19","99.91496598639456","94.08"
"10","48","24","10000","1.007","3","70","100","94"
"12","48","24","10000","1.007","3","18","99.87250318742032","94.12"
"9","48","24","10000","1.007","2","79","100","94"
"11","48","24","10000","1.007","3","20","99.95746490854955","94.04"
"10","48","24","10000","1.007","3","71","100","94"
"12","48","24","10000","1.007","3","19","99.91496598639456","94.08"
"9","48","24","10000","1.007","2","80","100","94"
"11","48","24","10000","1.007","3","21","99.95746490854955","94.04"
"10","48","24","10000","1.007","3","72","100","94"
"12","48","24","10000","1.007","3","20","99.95746490854955","94.04"
"9","48","24","10000","1.007","2","81","100","94"
"11","48","24","10000","1.007","3","22","99.95746490854955","94.04"
"10","48","24","10000","1.007","3","73","100","94"
"12","48","24","10000","1.007","3","21","99.95746490854955","94.04"
"9","48","24","10000","1.007","2","82","100","94"
"11","48","24","10000","1.007","3","23","99.95746490854955","94.04"
"10","48","24","10000","1.007","3","74","100","94"
"12","48","24","10000","1.007","3","22","99.95746490854955","94.04"
"9","48","24","10000","1.007","2","83","100","94"
"11","48","24","10000","1.007","3","24","99.95746490854955","94.04"
"10","48","24","10000","1.007","3","75","100","94"
"12","48","24","10000","1.007","3","23","99.95746490854955","94.04"
"9","48","24","10000","1.007","2","84","100","94"
"11","48","24","10000","1.007","3","25","99.95746490854955","94.04"
"10","48","24","10000","1.007","3","76","100","94"
"12","48","24","10000","1.007","3","24","99.95746490854955","94.04"
"9","48","24","10000","1.007","2","85","100","94"
"11","48","24","10000","1.007","3","26","99.95746490854955","94.04"
"10","48","24","10000","1.007","3","77","100","94"
"12","48","24","10000","1.007","3","25","99.95746490854955","94.04"
"9","48","24","10000","1.007","2","86","100","94"
"10","48","24","10000","1.007","3","78","100","94"
"11","48","24","10000","1.007","3","27","100","94"
"12","48","24","10000","1.007","3","26","99.95746490854955","94.04"
"10","48","24","10000","1.007","3","79","100","94"
"11","48","24","10000","1.007","3","28","100","94"
"9","48","24","10000","1.007","2","87","100","94"
"12","48","24","10000","1.007","3","27","100","94"
"10","48","24","10000","1.007","3","80","100","94"
"11","48","24","10000","1.007","3","29","100","94"
"9","48","24","10000","1.007","2","88","100","94"
"12","48","24","10000","1.007","3","28","100","94"
"10","48","24","10000","1.007","3","81","100","94"
"11","48","24","10000","1.007","3","30","100","94"
"9","48","24","10000","1.007","2","89","100","94"
"12","48","24","10000","1.007","3","29","100","94"
"10","48","24","10000","1.007","3","82","100","94"
"11","48","24","10000","1.007","3","31","100","94"
"9","48","24","10000","1.007","2","90","100","94"
"12","48","24","10000","1.007","3","30","100","94"
"10","48","24","10000","1.007","3","83","100","94"
"11","48","24","10000","1.007","3","32","100","94"
"9","48","24","10000","1.007","2","91","100","94"
"12","48","24","10000","1.007","3","31","100","94"
"10","48","24","10000","1.007","3","84","100","94"
"11","48","24","10000","1.007","3","33","100","94"
"9","48","24","10000","1.007","2","92","100","94"
"12","48","24","10000","1.007","3","32","100","94"
"10","48","24","10000","1.007","3","85","100","94"
"11","48","24","10000","1.007","3","34","100","94"
"9","48","24","10000","1.007","2","93","100","94"
"12","48","24","10000","1.007","3","33","100","94"
"10","48","24","10000","1.007","3","86","100","94"
"11","48","24","10000","1.007","3","35","100","94"
"9","48","24","10000","1.007","2","94","100","94"
"12","48","24","10000","1.007","3","34","100","94"
"10","48","24","10000","1.007","3","87","100","94"
"11","48","24","10000","1.007","3","36","100","94"
"9","48","24","10000","1.007","2","95","100","94"
"12","48","24","10000","1.007","3","35","100","94"
"10","48","24","10000","1.007","3","88","100","94"
"11","48","24","10000","1.007","3","37","100","94"
"9","48","24","10000","1.007","2","96","100","94"
"12","48","24","10000","1.007","3","36","100","94"
"10","48","24","10000","1.007","3","89","100","94"
"11","48","24","10000","1.007","3","38","100","94"
"9","48","24","10000","1.007","2","97","100","94"
"12","48","24","10000","1.007","3","37","100","94"
"10","48","24","10000","1.007","3","90","100","94"
"11","48","24","10000","1.007","3","39","100","94"
"9","48","24","10000","1.007","2","98","100","94"
"12","48","24","10000","1.007","3","38","100","94"
"10","48","24","10000","1.007","3","91","100","94"
"11","48","24","10000","1.007","3","40","100","94"
"12","48","24","10000","1.007","3","39","100","94"
"9","48","24","10000","1.007","2","99","100","94"
"11","48","24","10000","1.007","3","41","100","94"
"10","48","24","10000","1.007","3","92","100","94"
"9","48","24","10000","1.007","2","100","99.95744680851064","94"
"12","48","24","10000","1.007","3","40","100","94"
"11","48","24","10000","1.007","3","42","100","94"
"10","48","24","10000","1.007","3","93","100","94"
"12","48","24","10000","1.007","3","41","100","94"
"9","48","24","10000","1.007","2","101","99.95744680851064","94"
"11","48","24","10000","1.007","3","43","100","94"
"10","48","24","10000","1.007","3","94","100","94"
"12","48","24","10000","1.007","3","42","100","94"
"9","48","24","10000","1.007","2","102","99.95744680851064","94"
"11","48","24","10000","1.007","3","44","100","94"
"10","48","24","10000","1.007","3","95","100","94"
"12","48","24","10000","1.007","3","43","100","94"
"11","48","24","10000","1.007","3","45","100","94"
"9","48","24","10000","1.007","2","103","99.95744680851064","94"
"10","48","24","10000","1.007","3","96","100","94"
"12","48","24","10000","1.007","3","44","100","94"
"11","48","24","10000","1.007","3","46","100","94"
"10","48","24","10000","1.007","3","97","100","94"
"9","48","24","10000","1.007","2","104","99.95744680851064","94"
"12","48","24","10000","1.007","3","45","100","94"
"11","48","24","10000","1.007","3","47","100","94"
"10","48","24","10000","1.007","3","98","100","94"
"9","48","24","10000","1.007","2","105","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","46","100","94"
"11","48","24","10000","1.007","3","48","100","94"
"10","48","24","10000","1.007","3","99","100","94"
"9","48","24","10000","1.007","2","106","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","47","100","94"
"11","48","24","10000","1.007","3","49","100","94"
"10","48","24","10000","1.007","3","100","99.95744680851064","94"
"9","48","24","10000","1.007","2","107","99.91485738612175","93.96"
"11","48","24","10000","1.007","3","50","100","94"
"12","48","24","10000","1.007","3","48","100","94"
"10","48","24","10000","1.007","3","101","99.95744680851064","94"
"9","48","24","10000","1.007","2","108","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","49","100","94"
"11","48","24","10000","1.007","3","51","100","94"
"10","48","24","10000","1.007","3","102","99.95744680851064","94"
"9","48","24","10000","1.007","2","109","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","50","100","94"
"11","48","24","10000","1.007","3","52","100","94"
"10","48","24","10000","1.007","3","103","99.95744680851064","94"
"9","48","24","10000","1.007","2","110","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","51","100","94"
"11","48","24","10000","1.007","3","53","100","94"
"10","48","24","10000","1.007","3","104","99.95744680851064","94"
"9","48","24","10000","1.007","2","111","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","52","100","94"
"11","48","24","10000","1.007","3","54","100","94"
"10","48","24","10000","1.007","3","105","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","53","100","94"
"11","48","24","10000","1.007","3","55","100","94"
"9","48","24","10000","1.007","2","112","99.91485738612175","93.96"
"10","48","24","10000","1.007","3","106","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","54","100","94"
"11","48","24","10000","1.007","3","56","100","94"
"9","48","24","10000","1.007","2","113","99.91485738612175","93.96"
"10","48","24","10000","1.007","3","107","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","55","100","94"
"11","48","24","10000","1.007","3","57","100","94"
"9","48","24","10000","1.007","2","114","99.87228607918263","93.96"
"10","48","24","10000","1.007","3","108","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","56","100","94"
"11","48","24","10000","1.007","3","58","100","94"
"9","48","24","10000","1.007","2","115","99.78714346530438","93.96"
"10","48","24","10000","1.007","3","109","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","57","100","94"
"11","48","24","10000","1.007","3","59","100","94"
"9","48","24","10000","1.007","2","116","99.78714346530438","93.96"
"10","48","24","10000","1.007","3","110","99.91485738612175","93.96"
"11","48","24","10000","1.007","3","60","100","94"
"12","48","24","10000","1.007","3","58","100","94"
"9","48","24","10000","1.007","2","117","99.78714346530438","93.96"
"10","48","24","10000","1.007","3","111","99.91485738612175","93.96"
"11","48","24","10000","1.007","3","61","100","94"
"12","48","24","10000","1.007","3","59","100","94"
"9","48","24","10000","1.007","2","118","99.82964224872232","93.92"
"10","48","24","10000","1.007","3","112","99.91485738612175","93.96"
"11","48","24","10000","1.007","3","62","100","94"
"12","48","24","10000","1.007","3","60","100","94"
"9","48","24","10000","1.007","2","119","99.87217724755007","93.88"
"11","48","24","10000","1.007","3","63","100","94"
"10","48","24","10000","1.007","3","113","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","61","100","94"
"9","48","24","10000","1.007","2","120","99.87217724755007","93.88"
"11","48","24","10000","1.007","3","64","100","94"
"12","48","24","10000","1.007","3","62","100","94"
"10","48","24","10000","1.007","3","114","99.87228607918263","93.96"
"9","48","24","10000","1.007","2","121","99.87217724755007","93.88"
"11","48","24","10000","1.007","3","65","100","94"
"12","48","24","10000","1.007","3","63","100","94"
"10","48","24","10000","1.007","3","115","99.78714346530438","93.96"
"9","48","24","10000","1.007","2","122","99.9147485080989","93.84"
"11","48","24","10000","1.007","3","66","100","94"
"12","48","24","10000","1.007","3","64","100","94"
"10","48","24","10000","1.007","3","116","99.78714346530438","93.96"
"11","48","24","10000","1.007","3","67","100","94"
"9","48","24","10000","1.007","2","123","99.9147485080989","93.84"
"12","48","24","10000","1.007","3","65","100","94"
"10","48","24","10000","1.007","3","117","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","68","100","94"
"9","48","24","10000","1.007","2","124","99.9147485080989","93.84"
"12","48","24","10000","1.007","3","66","100","94"
"10","48","24","10000","1.007","3","118","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","69","100","94"
"12","48","24","10000","1.007","3","67","100","94"
"9","48","24","10000","1.007","2","125","99.9147485080989","93.84"
"10","48","24","10000","1.007","3","119","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","70","100","94"
"12","48","24","10000","1.007","3","68","100","94"
"9","48","24","10000","1.007","2","126","99.95735607675905","93.8"
"10","48","24","10000","1.007","3","120","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","71","100","94"
"12","48","24","10000","1.007","3","69","100","94"
"9","48","24","10000","1.007","2","127","99.95735607675905","93.8"
"10","48","24","10000","1.007","3","121","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","72","100","94"
"12","48","24","10000","1.007","3","70","100","94"
"9","48","24","10000","1.007","2","128","99.95735607675905","93.8"
"10","48","24","10000","1.007","3","122","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","73","100","94"
"12","48","24","10000","1.007","3","71","100","94"
"9","48","24","10000","1.007","2","129","99.95735607675905","93.8"
"10","48","24","10000","1.007","3","123","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","74","100","94"
"12","48","24","10000","1.007","3","72","100","94"
"9","48","24","10000","1.007","2","130","99.95735607675905","93.8"
"10","48","24","10000","1.007","3","124","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","75","100","94"
"12","48","24","10000","1.007","3","73","100","94"
"10","48","24","10000","1.007","3","125","99.78705281090289","93.92"
"9","48","24","10000","1.007","2","131","99.95735607675905","93.8"
"11","48","24","10000","1.007","3","76","100","94"
"12","48","24","10000","1.007","3","74","100","94"
"10","48","24","10000","1.007","3","126","99.78705281090289","93.92"
"9","48","24","10000","1.007","2","132","99.95735607675905","93.8"
"11","48","24","10000","1.007","3","77","100","94"
"12","48","24","10000","1.007","3","75","100","94"
"10","48","24","10000","1.007","3","127","99.82956966340008","93.88"
"9","48","24","10000","1.007","2","133","99.95735607675905","93.8"
"12","48","24","10000","1.007","3","76","100","94"
"11","48","24","10000","1.007","3","78","100","94"
"10","48","24","10000","1.007","3","128","99.82956966340008","93.88"
"9","48","24","10000","1.007","2","134","100","93.76"
"12","48","24","10000","1.007","3","77","100","94"
"11","48","24","10000","1.007","3","79","100","94"
"10","48","24","10000","1.007","3","129","99.82956966340008","93.88"
"9","48","24","10000","1.007","2","135","100","93.76"
"11","48","24","10000","1.007","3","80","100","94"
"12","48","24","10000","1.007","3","78","100","94"
"10","48","24","10000","1.007","3","130","99.87212276214834","93.84"
"9","48","24","10000","1.007","2","136","100","93.76"
"11","48","24","10000","1.007","3","81","100","94"
"12","48","24","10000","1.007","3","79","100","94"
"10","48","24","10000","1.007","3","131","99.87212276214834","93.84"
"9","48","24","10000","1.007","2","137","100","93.76"
"11","48","24","10000","1.007","3","82","100","94"
"12","48","24","10000","1.007","3","80","100","94"
"10","48","24","10000","1.007","3","132","99.87212276214834","93.84"
"11","48","24","10000","1.007","3","83","100","94"
"9","48","24","10000","1.007","2","138","100","93.76"
"12","48","24","10000","1.007","3","81","100","94"
"10","48","24","10000","1.007","3","133","99.87212276214834","93.84"
"11","48","24","10000","1.007","3","84","100","94"
"12","48","24","10000","1.007","3","82","100","94"
"9","48","24","10000","1.007","2","139","100","93.76"
"10","48","24","10000","1.007","3","134","99.87212276214834","93.84"
"11","48","24","10000","1.007","3","85","100","94"
"12","48","24","10000","1.007","3","83","100","94"
"9","48","24","10000","1.007","2","140","100","93.76"
"10","48","24","10000","1.007","3","135","99.87212276214834","93.84"
"11","48","24","10000","1.007","3","86","100","94"
"12","48","24","10000","1.007","3","84","100","94"
"9","48","24","10000","1.007","2","141","99.95733788395904","93.76"
"10","48","24","10000","1.007","3","136","99.87212276214834","93.84"
"11","48","24","10000","1.007","3","87","100","94"
"12","48","24","10000","1.007","3","85","100","94"
"9","48","24","10000","1.007","2","142","99.95733788395904","93.76"
"10","48","24","10000","1.007","3","137","99.87212276214834","93.84"
"11","48","24","10000","1.007","3","88","100","94"
"12","48","24","10000","1.007","3","86","100","94"
"9","48","24","10000","1.007","2","143","99.95733788395904","93.76"
"10","48","24","10000","1.007","3","138","99.87212276214834","93.84"
"11","48","24","10000","1.007","3","89","100","94"
"12","48","24","10000","1.007","3","87","100","94"
"9","48","24","10000","1.007","2","144","99.95733788395904","93.76"
"10","48","24","10000","1.007","3","139","99.87212276214834","93.84"
"12","48","24","10000","1.007","3","88","100","94"
"11","48","24","10000","1.007","3","90","100","94"
"9","48","24","10000","1.007","2","145","99.95733788395904","93.76"
"12","48","24","10000","1.007","3","89","100","94"
"10","48","24","10000","1.007","3","140","99.87212276214834","93.84"
"11","48","24","10000","1.007","3","91","100","94"
"9","48","24","10000","1.007","2","146","99.95733788395904","93.76"
"12","48","24","10000","1.007","3","90","100","94"
"11","48","24","10000","1.007","3","92","100","94"
"10","48","24","10000","1.007","3","141","99.87212276214834","93.84"
"9","48","24","10000","1.007","2","147","99.95733788395904","93.76"
"12","48","24","10000","1.007","3","91","100","94"
"11","48","24","10000","1.007","3","93","100","94"
"10","48","24","10000","1.007","3","142","99.87212276214834","93.84"
"9","48","24","10000","1.007","2","148","99.95733788395904","93.76"
"12","48","24","10000","1.007","3","92","100","94"
"11","48","24","10000","1.007","3","94","100","94"
"10","48","24","10000","1.007","3","143","99.82949701619778","93.84"
"12","48","24","10000","1.007","3","93","100","94"
"9","48","24","10000","1.007","2","149","99.95733788395904","93.76"
"11","48","24","10000","1.007","3","95","100","94"
"10","48","24","10000","1.007","3","144","99.82949701619778","93.84"
"12","48","24","10000","1.007","3","94","100","94"
"11","48","24","10000","1.007","3","96","100","94"
"9","48","24","10000","1.007","2","150","99.95733788395904","93.76"
"10","48","24","10000","1.007","3","145","99.82949701619778","93.84"
"12","48","24","10000","1.007","3","95","100","94"
"11","48","24","10000","1.007","3","97","100","94"
"9","48","24","10000","1.007","2","151","99.91467576791808","93.76"
"10","48","24","10000","1.007","3","146","99.82949701619778","93.84"
"12","48","24","10000","1.007","3","96","100","94"
"11","48","24","10000","1.007","3","98","100","94"
"9","48","24","10000","1.007","2","152","99.91467576791808","93.76"
"10","48","24","10000","1.007","3","147","99.82949701619778","93.84"
"12","48","24","10000","1.007","3","97","100","94"
"11","48","24","10000","1.007","3","99","100","94"
"9","48","24","10000","1.007","2","153","99.91467576791808","93.76"
"10","48","24","10000","1.007","3","148","99.82949701619778","93.84"
"12","48","24","10000","1.007","3","98","100","94"
"11","48","24","10000","1.007","3","100","99.95744680851064","94"
"10","48","24","10000","1.007","3","149","99.82949701619778","93.84"
"9","48","24","10000","1.007","2","154","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","99","100","94"
"11","48","24","10000","1.007","3","101","99.95744680851064","94"
"10","48","24","10000","1.007","3","150","99.82949701619778","93.84"
"9","48","24","10000","1.007","2","155","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","100","99.95744680851064","94"
"11","48","24","10000","1.007","3","102","99.95744680851064","94"
"10","48","24","10000","1.007","3","151","99.82949701619778","93.84"
"12","48","24","10000","1.007","3","101","99.95744680851064","94"
"9","48","24","10000","1.007","2","156","99.91467576791808","93.76"
"11","48","24","10000","1.007","3","103","99.95744680851064","94"
"12","48","24","10000","1.007","3","102","99.95744680851064","94"
"10","48","24","10000","1.007","3","152","99.82949701619778","93.84"
"11","48","24","10000","1.007","3","104","99.95744680851064","94"
"9","48","24","10000","1.007","2","157","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","103","99.95744680851064","94"
"11","48","24","10000","1.007","3","105","99.91485738612175","93.96"
"10","48","24","10000","1.007","3","153","99.82949701619778","93.84"
"9","48","24","10000","1.007","2","158","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","104","99.95744680851064","94"
"11","48","24","10000","1.007","3","106","99.91485738612175","93.96"
"10","48","24","10000","1.007","3","154","99.82949701619778","93.84"
"9","48","24","10000","1.007","2","159","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","105","99.91485738612175","93.96"
"11","48","24","10000","1.007","3","107","99.91485738612175","93.96"
"10","48","24","10000","1.007","3","155","99.82949701619778","93.84"
"9","48","24","10000","1.007","2","160","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","106","99.91485738612175","93.96"
"11","48","24","10000","1.007","3","108","99.91485738612175","93.96"
"10","48","24","10000","1.007","3","156","99.82949701619778","93.84"
"9","48","24","10000","1.007","2","161","99.95731967562953","93.72"
"12","48","24","10000","1.007","3","107","99.91485738612175","93.96"
"11","48","24","10000","1.007","3","109","99.91485738612175","93.96"
"10","48","24","10000","1.007","3","157","99.82949701619778","93.84"
"9","48","24","10000","1.007","2","162","99.95731967562953","93.72"
"12","48","24","10000","1.007","3","108","99.91485738612175","93.96"
"11","48","24","10000","1.007","3","110","99.91485738612175","93.96"
"10","48","24","10000","1.007","3","158","99.82949701619778","93.84"
"12","48","24","10000","1.007","3","109","99.91485738612175","93.96"
"9","48","24","10000","1.007","2","163","99.95731967562953","93.72"
"11","48","24","10000","1.007","3","111","99.91485738612175","93.96"
"10","48","24","10000","1.007","3","159","99.82949701619778","93.84"
"12","48","24","10000","1.007","3","110","99.91485738612175","93.96"
"11","48","24","10000","1.007","3","112","99.91485738612175","93.96"
"9","48","24","10000","1.007","2","164","99.95731967562953","93.72"
"10","48","24","10000","1.007","3","160","99.87206823027718","93.8"
"11","48","24","10000","1.007","3","113","99.91485738612175","93.96"
"12","48","24","10000","1.007","3","111","99.91485738612175","93.96"
"9","48","24","10000","1.007","2","165","99.95731967562953","93.72"
"11","48","24","10000","1.007","3","114","99.87228607918263","93.96"
"12","48","24","10000","1.007","3","112","99.91485738612175","93.96"
"10","48","24","10000","1.007","3","161","99.87206823027718","93.8"
"9","48","24","10000","1.007","2","166","99.95731967562953","93.72"
"11","48","24","10000","1.007","3","115","99.78714346530438","93.96"
"12","48","24","10000","1.007","3","113","99.91485738612175","93.96"
"10","48","24","10000","1.007","3","162","99.87206823027718","93.8"
"9","48","24","10000","1.007","2","167","99.95731967562953","93.72"
"12","48","24","10000","1.007","3","114","99.87228607918263","93.96"
"11","48","24","10000","1.007","3","116","99.78714346530438","93.96"
"10","48","24","10000","1.007","3","163","99.87206823027718","93.8"
"9","48","24","10000","1.007","2","168","99.95731967562953","93.72"
"11","48","24","10000","1.007","3","117","99.78705281090289","93.92"
"12","48","24","10000","1.007","3","115","99.78714346530438","93.96"
"10","48","24","10000","1.007","3","164","99.87206823027718","93.8"
"9","48","24","10000","1.007","2","169","99.95731967562953","93.72"
"12","48","24","10000","1.007","3","116","99.78714346530438","93.96"
"11","48","24","10000","1.007","3","118","99.78705281090289","93.92"
"10","48","24","10000","1.007","3","165","99.91467576791808","93.76"
"9","48","24","10000","1.007","2","170","99.95731967562953","93.72"
"12","48","24","10000","1.007","3","117","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","119","99.78705281090289","93.92"
"10","48","24","10000","1.007","3","166","99.91467576791808","93.76"
"9","48","24","10000","1.007","2","171","99.95731967562953","93.72"
"12","48","24","10000","1.007","3","118","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","120","99.78705281090289","93.92"
"10","48","24","10000","1.007","3","167","99.91467576791808","93.76"
"9","48","24","10000","1.007","2","172","100","93.67999999999999"
"12","48","24","10000","1.007","3","119","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","121","99.78705281090289","93.92"
"10","48","24","10000","1.007","3","168","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","120","99.78705281090289","93.92"
"9","48","24","10000","1.007","2","173","100","93.67999999999999"
"11","48","24","10000","1.007","3","122","99.78705281090289","93.92"
"10","48","24","10000","1.007","3","169","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","121","99.78705281090289","93.92"
"9","48","24","10000","1.007","2","174","100","93.67999999999999"
"11","48","24","10000","1.007","3","123","99.78705281090289","93.92"
"10","48","24","10000","1.007","3","170","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","122","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","124","99.78705281090289","93.92"
"9","48","24","10000","1.007","2","175","100","93.67999999999999"
"10","48","24","10000","1.007","3","171","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","123","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","125","99.78705281090289","93.92"
"9","48","24","10000","1.007","2","176","100","93.67999999999999"
"10","48","24","10000","1.007","3","172","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","124","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","126","99.78705281090289","93.92"
"9","48","24","10000","1.007","2","177","100","93.67999999999999"
"10","48","24","10000","1.007","3","173","99.91467576791808","93.76"
"12","48","24","10000","1.007","3","125","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","127","99.82956966340008","93.88"
"9","48","24","10000","1.007","2","178","100","93.67999999999999"
"10","48","24","10000","1.007","3","174","99.87201365187714","93.76"
"12","48","24","10000","1.007","3","126","99.78705281090289","93.92"
"11","48","24","10000","1.007","3","128","99.82956966340008","93.88"
"9","48","24","10000","1.007","2","179","100","93.67999999999999"
"10","48","24","10000","1.007","3","175","99.87201365187714","93.76"
"12","48","24","10000","1.007","3","127","99.82956966340008","93.88"
"11","48","24","10000","1.007","3","129","99.82956966340008","93.88"
"9","48","24","10000","1.007","2","180","100","93.67999999999999"
"12","48","24","10000","1.007","3","128","99.82956966340008","93.88"
"10","48","24","10000","1.007","3","176","99.87201365187714","93.76"
"11","48","24","10000","1.007","3","130","99.87212276214834","93.84"
"9","48","24","10000","1.007","2","181","100","93.67999999999999"
"12","48","24","10000","1.007","3","129","99.82956966340008","93.88"
